n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,kb_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,kb_kf_intensity_ratio_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
3301,252.0211,0.792,0.1278,0.018055555555555554,317.6001564945227,0.21850890766823164,40.5893,0.0143,252.0211,0.792,0.1278,0.000688,1.2171422911314682,0.143380409981849,4.900824353844605,0.23379320872323994,1.0755543676254855,4.215277224905737,29,29
3302,252.0211,0.792,0.1278,0.018055555555555554,317.6001564945227,0.4367002151799687,40.5893,0.0143,252.0211,0.792,0.1278,0.001375,1.2250697847581826,0.14408162569722027,4.8979883388673375,0.23445514520605956,1.0786183268334792,4.233543525779189,29,29
3303,252.0211,0.792,0.1278,0.018055555555555554,317.6001564945227,0.6542563223787169,40.5893,0.0143,252.0211,0.792,0.1278,0.00206,1.237829782713317,0.14551896361370098,4.929623496129543,0.2352140068532332,1.0828057957992694,4.260756627434031,29,29
3304,252.0211,0.792,0.1278,0.018055555555555554,317.6001564945227,0.8734004303599374,40.5893,0.0143,252.0211,0.792,0.1278,0.00275,1.2374577435848222,0.14548155829458634,4.923602257978517,0.23506984489758542,1.0829747987271061,4.26730663239722,29,29
3305,252.0211,0.792,0.1394,0.018055555555555554,291.17144906743187,0.0,40.5893,0.0143,252.0211,0.792,0.1394,0.0,1.1087343909178833,0.1377972744671491,5.02544286321844,0.2379175212691646,1.0476537298520052,4.019603187333255,29,29
3306,252.0211,0.792,0.1394,0.018055555555555554,291.17144906743187,0.20032595695839314,40.5893,0.0143,252.0211,0.792,0.1394,0.000688,1.1186274617240786,0.1384386603555418,5.033040315243417,0.23569975622756614,1.0517982668600234,4.043610769791638,29,29
3307,252.0211,0.792,0.1394,0.018055555555555554,291.17144906743187,0.4003607424677188,40.5893,0.0143,252.0211,0.792,0.1394,0.001375,1.1282968661727668,0.13955777679661938,5.041484369388195,0.23496324617509107,1.0483338402050224,4.036037838260331,29,29
3308,252.0211,0.792,0.1394,0.018055555555555554,291.17144906743187,0.5998131850789098,40.5893,0.0143,252.0211,0.792,0.1394,0.00206,1.134792446804484,0.13963685695744266,5.038278431135825,0.23690972472118593,1.0555773420549652,4.080265873292868,29,29
3309,252.0211,0.792,0.1394,0.018055555555555554,291.17144906743187,0.8007214849354376,40.5893,0.0143,252.0211,0.792,0.1394,0.00275,1.1387590818838784,0.1401884217121585,5.043136892591419,0.23810119411266273,1.0636072972502586,4.113741680832166,29,29
3310,252.0211,0.792,0.152,0.018055555555555554,267.03486842105264,0.0,40.5893,0.0143,252.0211,0.792,0.152,0.0,1.0291863964425112,0.1345542545888146,5.137536358327213,0.23685878080091982,1.0172299056212457,3.8371884625475747,29,29
3311,252.0211,0.792,0.152,0.018055555555555554,267.03486842105264,0.18371998947368423,40.5893,0.0143,252.0211,0.792,0.152,0.000688,1.0339538052107162,0.13518756890448602,5.154742345075854,0.23714345313462357,1.0180802568202905,3.836463671096205,29,29
3312,252.0211,0.792,0.152,0.018055555555555554,267.03486842105264,0.36717294407894735,40.5893,0.0143,252.0211,0.792,0.152,0.001375,1.0420151832730449,0.13593567949595878,5.161802364705836,0.2378331147137218,1.0249016352207851,3.879156256884941,29,29
3313,252.0211,0.792,0.152,0.018055555555555554,267.03486842105264,0.5500918289473685,40.5893,0.0143,252.0211,0.792,0.152,0.00206,1.0479962195002728,0.13639681439816934,5.157168658969228,0.237613193845165,1.0260894377692547,3.8879850093403046,29,29
3314,252.0211,0.792,0.152,0.018055555555555554,267.03486842105264,0.7343458881578947,40.5893,0.0143,252.0211,0.792,0.152,0.00275,1.0526874723071413,0.13696518204106947,5.174152874758937,0.23888631989809223,1.029979645987098,3.90920841467569,29,29
3315,252.0211,0.792,0.1658,0.018055555555555554,244.80880579010858,0.0,40.5893,0.0143,252.0211,0.792,0.1658,0.0,0.9589827728346263,0.1318710839342994,5.217432686866551,0.23659775633644883,0.9850727482095003,3.6452627590305733,29,29
3316,252.0211,0.792,0.1658,0.018055555555555554,244.80880579010858,0.16842845838359471,40.5893,0.0143,252.0211,0.792,0.1658,0.000688,0.9670712206095833,0.1330368800680944,5.239179010138962,0.2386756864227646,0.9911678110115857,3.6813050502900073,29,29
3317,252.0211,0.792,0.1658,0.018055555555555554,244.80880579010858,0.3366121079613993,40.5893,0.0143,252.0211,0.792,0.1658,0.001375,0.9733797899969638,0.13302707834358604,5.225474878604664,0.23662171978764615,0.9907059359823753,3.6816632327237597,29,29
3318,252.0211,0.792,0.1658,0.018055555555555554,244.80880579010858,0.5043061399276237,40.5893,0.0143,252.0211,0.792,0.1658,0.00206,0.9767313909608083,0.13377766902882454,5.2526333833459775,0.2388996590806242,0.9940578589552798,3.7051311735983115,29,29
3319,252.0211,0.792,0.1658,0.018055555555555554,244.80880579010858,0.6732242159227986,40.5893,0.0143,252.0211,0.792,0.1658,0.00275,0.9852684393273075,0.13401701884335596,5.245511190055178,0.23911407192744175,0.9960643179412063,3.71492378658164,29,29
3320,252.0211,0.792,0.1808,0.018055555555555554,224.49834070796462,0.0,40.5893,0.0143,252.0211,0.792,0.1808,0.0,0.9118217220446058,0.13124284894787067,5.288012781094862,0.23665751681174518,0.9595148626678031,3.504407268423913,29,29
3321,252.0211,0.792,0.1808,0.018055555555555554,224.49834070796462,0.15445485840707968,40.5893,0.0143,252.0211,0.792,0.1808,0.000688,0.9163876670137903,0.13149989504695694,5.2901863690595246,0.23743813406283662,0.96344146616018,3.52625876338351,29,29
3322,252.0211,0.792,0.1808,0.018055555555555554,224.49834070796462,0.3086852184734514,40.5893,0.0143,252.0211,0.792,0.1808,0.001375,0.9222682027802446,0.13204781739756505,5.315492971727162,0.23702699170607966,0.9635258369777014,3.5299537242268637,29,29
3323,252.0211,0.792,0.1808,0.018055555555555554,224.49834070796462,0.4624665818584072,40.5893,0.0143,252.0211,0.792,0.1808,0.00206,0.9262303970058007,0.13198088359585103,5.3085102667423225,0.2356458220472937,0.9624177644273103,3.5346985282244727,29,29
3324,252.0211,0.792,0.1808,0.018055555555555554,224.49834070796462,0.6173704369469027,40.5893,0.0143,252.0211,0.792,0.1808,0.00275,0.9282243756906933,0.13234226942211955,5.310023757422083,0.23700543211402297,0.9661712232241829,3.5519486362923116,29,29
3325,252.0211,0.8637,0.1278,0.016556674771332637,317.6001564945227,0.0,40.5893,0.0143,252.0211,0.8637,0.1278,0.0,1.2043963618221127,0.14233273238847358,4.871728768448769,0.22787634088350872,1.0529632851291224,4.129857151792038,29,29
3326,252.0211,0.8637,0.1278,0.016556674771332637,317.6001564945227,0.21850890766823164,40.5893,0.0143,252.0211,0.8637,0.1278,0.000688,1.2102371662636828,0.14231293173184653,4.868774769673934,0.22739971330096886,1.0531230361108646,4.131191545767077,29,29
3327,252.0211,0.8637,0.1278,0.016556674771332637,317.6001564945227,0.4367002151799687,40.5893,0.0143,252.0211,0.8637,0.1278,0.001375,1.219553195359952,0.1432015175889248,4.869712467509268,0.2286906561197563,1.062662733048671,4.172597162837733,29,29
3328,252.0211,0.8637,0.1278,0.016556674771332637,317.6001564945227,0.6542563223787169,40.5893,0.0143,252.0211,0.8637,0.1278,0.00206,1.231396121494445,0.14420713699474852,4.893040658836057,0.22834983407291853,1.0657053896219801,4.189283312994222,29,29
3329,252.0211,0.8637,0.1278,0.016556674771332637,317.6001564945227,0.8734004303599374,40.5893,0.0143,252.0211,0.8637,0.1278,0.00275,1.2328492873058687,0.14478376574071042,4.896978394095099,0.2282504060534281,1.0698300370188498,4.214189196852191,29,29
3330,252.0211,0.8637,0.1394,0.016556674771332637,291.17144906743187,0.0,40.5893,0.0143,252.0211,0.8637,0.1394,0.0,1.11252162856743,0.13785893309349137,5.026959760756461,0.2311138854939867,1.033862822974012,3.9670694517089586,29,29
3331,252.0211,0.8637,0.1394,0.016556674771332637,291.17144906743187,0.20032595695839314,40.5893,0.0143,252.0211,0.8637,0.1394,0.000688,1.1130967288483036,0.13807126454584326,5.025054238556076,0.23066091583743015,1.0340793000621806,3.9737839879650743,29,29
3332,252.0211,0.8637,0.1394,0.016556674771332637,291.17144906743187,0.4003607424677188,40.5893,0.0143,252.0211,0.8637,0.1394,0.001375,1.1168074364799692,0.13792411394126777,5.011411203897405,0.23119900763561832,1.0376840700217056,3.991873927265678,29,29
3333,252.0211,0.8637,0.1394,0.016556674771332637,291.17144906743187,0.5998131850789098,40.5893,0.0143,252.0211,0.8637,0.1394,0.00206,1.1336503805470532,0.13931537928835697,5.027408138181415,0.23175741030596225,1.0412373986490926,4.01634938076875,29,29
3334,252.0211,0.8637,0.1394,0.016556674771332637,291.17144906743187,0.8007214849354376,40.5893,0.0143,252.0211,0.8637,0.1394,0.00275,1.127735749468351,0.13849426594601807,4.99003394836257,0.2298250992309276,1.037623906980717,4.004695729076947,29,29
3335,252.0211,0.8637,0.152,0.016556674771332637,267.03486842105264,0.0,40.5893,0.0143,252.0211,0.8637,0.152,0.0,1.023710930324539,0.13450308853226944,5.1353694740470015,0.23140176058072368,1.0025762092112476,3.7720136106766446,29,29
3336,252.0211,0.8637,0.152,0.016556674771332637,267.03486842105264,0.18371998947368423,40.5893,0.0143,252.0211,0.8637,0.152,0.000688,1.032156245375745,0.1352288301658079,5.13915639091716,0.23191119673656804,1.0055192576591678,3.7886067294209487,29,29
3337,252.0211,0.8637,0.152,0.016556674771332637,267.03486842105264,0.36717294407894735,40.5893,0.0143,252.0211,0.8637,0.152,0.001375,1.0345938025986516,0.13485096731086502,5.130655803061161,0.2332937835724968,1.0102280596293025,3.818419018807234,29,29
3338,252.0211,0.8637,0.152,0.016556674771332637,267.03486842105264,0.5500918289473685,40.5893,0.0143,252.0211,0.8637,0.152,0.00206,1.043554845884939,0.13584546149225477,5.1547453541282735,0.23340430752308491,1.013635483045477,3.8357664965868405,29,29
3339,252.0211,0.8637,0.152,0.016556674771332637,267.03486842105264,0.7343458881578947,40.5893,0.0143,252.0211,0.8637,0.152,0.00275,1.05617639985853,0.13661769761200468,5.162319140746029,0.2325575156275558,1.0148800783250365,3.854311413033227,29,29
3340,252.0211,0.8637,0.1658,0.016556674771332637,244.80880579010858,0.0,40.5893,0.0143,252.0211,0.8637,0.1658,0.0,0.9576541010819958,0.13218130707013334,5.2278147157779635,0.23338593722986614,0.9768597040072974,3.6097462383630976,29,29
3341,252.0211,0.8637,0.1658,0.016556674771332637,244.80880579010858,0.16842845838359471,40.5893,0.0143,252.0211,0.8637,0.1658,0.000688,0.9581120459781902,0.13178992805581888,5.224615722096534,0.23218250328072548,0.9748146333041405,3.612823879242411,29,29
3342,252.0211,0.8637,0.1658,0.016556674771332637,244.80880579010858,0.3366121079613993,40.5893,0.0143,252.0211,0.8637,0.1658,0.001375,0.9645472820714688,0.13274190579837183,5.225225900775588,0.23265669362630143,0.9774663745318563,3.6274325847115167,29,29
3343,252.0211,0.8637,0.1658,0.016556674771332637,244.80880579010858,0.5043061399276237,40.5893,0.0143,252.0211,0.8637,0.1658,0.00206,0.9722063508358486,0.13282157876877504,5.221308344185883,0.23217949271661487,0.9798034591503095,3.6467678127604666,29,29
3344,252.0211,0.8637,0.1658,0.016556674771332637,244.80880579010858,0.6732242159227986,40.5893,0.0143,252.0211,0.8637,0.1658,0.00275,0.9785484578899445,0.13305564597456945,5.222210890382997,0.2313721351571173,0.9802604672144386,3.6534380376444595,29,29
3345,252.0211,0.8637,0.1808,0.016556674771332637,224.49834070796462,0.0,40.5893,0.0143,252.0211,0.8637,0.1808,0.0,0.9071918424943982,0.13075974105899477,5.267078442295287,0.23075740251743657,0.9450123347734367,3.443701412864966,29,29
3346,252.0211,0.8637,0.1808,0.016556674771332637,224.49834070796462,0.15445485840707968,40.5893,0.0143,252.0211,0.8637,0.1808,0.000688,0.9096752632502666,0.13106193153334653,5.280372416505918,0.23289169833664217,0.9503069095119916,3.471214120446844,29,29
3347,252.0211,0.8637,0.1808,0.016556674771332637,224.49834070796462,0.3086852184734514,40.5893,0.0143,252.0211,0.8637,0.1808,0.001375,0.9150580579286194,0.13143607690553089,5.283382290573915,0.23219596011374682,0.951591152729323,3.4823006012715103,29,29
3348,252.0211,0.8637,0.1808,0.016556674771332637,224.49834070796462,0.4624665818584072,40.5893,0.0143,252.0211,0.8637,0.1808,0.00206,0.921304760622035,0.1314814905604035,5.283853535991733,0.2309607461931493,0.9498385156850326,3.481245885849878,29,29
3349,252.0211,0.8637,0.1808,0.016556674771332637,224.49834070796462,0.6173704369469027,40.5893,0.0143,252.0211,0.8637,0.1808,0.00275,0.9216514634126401,0.1314096828140402,5.287645394699436,0.23204788987226146,0.9528606865147737,3.50240114082669,29,29
3350,252.0211,0.9419,0.1278,0.015182078776940227,317.6001564945227,0.0,40.5893,0.0143,252.0211,0.9419,0.1278,0.0,1.1894424911289443,0.14074365525392318,4.849879251468175,0.2220746007023096,1.037121661645522,4.0514784168099105,29,29
3351,252.0211,0.9419,0.1278,0.015182078776940227,317.6001564945227,0.21850890766823164,40.5893,0.0143,252.0211,0.9419,0.1278,0.000688,1.2017154130455603,0.14205935499077316,4.836002368529815,0.22223146566638108,1.0425201567861606,4.084508610720581,29,29
3352,252.0211,0.9419,0.1278,0.015182078776940227,317.6001564945227,0.4367002151799687,40.5893,0.0143,252.0211,0.9419,0.1278,0.001375,1.2063003696735,0.14252023906688943,4.849354891888314,0.2238904847166483,1.0473106594010118,4.104429405919081,29,29
3353,252.0211,0.9419,0.1278,0.015182078776940227,317.6001564945227,0.6542563223787169,40.5893,0.0143,252.0211,0.9419,0.1278,0.00206,1.212885057982113,0.14212416452589977,4.822365740473907,0.22363256464992692,1.0508334252163378,4.127496654318438,29,29
3354,252.0211,0.9419,0.1278,0.015182078776940227,317.6001564945227,0.8734004303599374,40.5893,0.0143,252.0211,0.9419,0.1278,0.00275,1.226782974377724,0.14428326238654882,4.864513477618327,0.22341569521399426,1.0555721411823964,4.154143479126901,29,29
3355,252.0211,0.9419,0.1394,0.015182078776940227,291.17144906743187,0.0,40.5893,0.0143,252.0211,0.9419,0.1394,0.0,1.0929243853299149,0.13658402818903312,4.976739179659776,0.22418563147493525,1.0129409188429566,3.8741345245954366,29,29
3356,252.0211,0.9419,0.1394,0.015182078776940227,291.17144906743187,0.20032595695839314,40.5893,0.0143,252.0211,0.9419,0.1394,0.000688,1.1099274614732257,0.1376526037480203,5.00716839891427,0.2248016203421629,1.0183534428874716,3.908411655542432,29,29
3357,252.0211,0.9419,0.1394,0.015182078776940227,291.17144906743187,0.4003607424677188,40.5893,0.0143,252.0211,0.9419,0.1394,0.001375,1.1159980231455453,0.13816469556619085,5.005507133588474,0.22610481526377438,1.0265625302360186,3.9437253372512378,29,29
3358,252.0211,0.9419,0.1394,0.015182078776940227,291.17144906743187,0.5998131850789098,40.5893,0.0143,252.0211,0.9419,0.1394,0.00206,1.1196528666450865,0.13826121134515373,5.005919377012535,0.2264200211781184,1.0279273199807342,3.9539400797202995,29,29
3359,252.0211,0.9419,0.1394,0.015182078776940227,291.17144906743187,0.8007214849354376,40.5893,0.0143,252.0211,0.9419,0.1394,0.00275,1.1351770447159644,0.13960704130199889,5.007202764467839,0.22642776204553847,1.0302988353222682,3.982195700449801,29,29
3360,252.0211,0.9419,0.152,0.015182078776940227,267.03486842105264,0.0,40.5893,0.0143,252.0211,0.9419,0.152,0.0,1.0209069836497782,0.1337597293206729,5.110980498481919,0.22480724072431962,0.9858782608800261,3.700453542998647,29,29
3361,252.0211,0.9419,0.152,0.015182078776940227,267.03486842105264,0.18371998947368423,40.5893,0.0143,252.0211,0.9419,0.152,0.000688,1.0287400078134532,0.13395718657134414,5.110681946788683,0.2249288801947784,0.9881733416505467,3.718223705613182,29,29
3362,252.0211,0.9419,0.152,0.015182078776940227,267.03486842105264,0.36717294407894735,40.5893,0.0143,252.0211,0.9419,0.152,0.001375,1.0319181244706208,0.13444605695798684,5.111215517651361,0.2268459110459242,0.9970733791589664,3.756528471021775,29,29
3363,252.0211,0.9419,0.152,0.015182078776940227,267.03486842105264,0.5500918289473685,40.5893,0.0143,252.0211,0.9419,0.152,0.00206,1.0410822610660329,0.1353229094598214,5.132879777600225,0.22784531602873576,1.0013374727693862,3.7837501180108593,29,29
3364,252.0211,0.9419,0.152,0.015182078776940227,267.03486842105264,0.7343458881578947,40.5893,0.0143,252.0211,0.9419,0.152,0.00275,1.0442799570209877,0.13551024321615843,5.109316726493003,0.2272149428837425,1.0021406315747943,3.7900167007266283,29,29
3365,252.0211,0.9419,0.1658,0.015182078776940227,244.80880579010858,0.0,40.5893,0.0143,252.0211,0.9419,0.1658,0.0,0.9518774695889606,0.13128696315602972,5.209391940697568,0.22738668639398052,0.9594749785358156,3.5365544015237504,29,29
3366,252.0211,0.9419,0.1658,0.015182078776940227,244.80880579010858,0.16842845838359471,40.5893,0.0143,252.0211,0.9419,0.1658,0.000688,0.9589813916223734,0.13165808308325486,5.2139792834499,0.22782811005484507,0.9629709299494867,3.5640933968889037,29,29
3367,252.0211,0.9419,0.1658,0.015182078776940227,244.80880579010858,0.3366121079613993,40.5893,0.0143,252.0211,0.9419,0.1658,0.001375,0.963343360291829,0.131948861799042,5.207702008196609,0.2281586852528016,0.9670969000337167,3.5849095870268815,29,29
3368,252.0211,0.9419,0.1658,0.015182078776940227,244.80880579010858,0.5043061399276237,40.5893,0.0143,252.0211,0.9419,0.1658,0.00206,0.9677971284677943,0.13201605185610532,5.210957384804314,0.22748825956567284,0.9685171543587745,3.595785468325822,29,29
3369,252.0211,0.9419,0.1658,0.015182078776940227,244.80880579010858,0.6732242159227986,40.5893,0.0143,252.0211,0.9419,0.1658,0.00275,0.9788212513825257,0.13341879105012042,5.23118265335054,0.22790256298684022,0.9723436169685765,3.6220906633500913,29,29
3370,252.0211,0.9419,0.1808,0.015182078776940227,224.49834070796462,0.0,40.5893,0.0143,252.0211,0.9419,0.1808,0.0,0.9045086438796229,0.1301819420298159,5.2572856493424975,0.22677599676050597,0.9346583940663749,3.3981619623614403,29,29
3371,252.0211,0.9419,0.1808,0.015182078776940227,224.49834070796462,0.15445485840707968,40.5893,0.0143,252.0211,0.9419,0.1808,0.000688,0.9072076164574701,0.13047148461212763,5.274846163180918,0.22768176669855494,0.9385519867349125,3.4223690572603584,29,29
3372,252.0211,0.9419,0.1808,0.015182078776940227,224.49834070796462,0.3086852184734514,40.5893,0.0143,252.0211,0.9419,0.1808,0.001375,0.9113990021283547,0.13080778276137026,5.272395329353767,0.22780497813955722,0.9418425890009064,3.4407958865980053,29,29
3373,252.0211,0.9419,0.1808,0.015182078776940227,224.49834070796462,0.4624665818584072,40.5893,0.0143,252.0211,0.9419,0.1808,0.00206,0.9135517649217768,0.1311129982770728,5.281055950054278,0.22770345576888762,0.9402620882583093,3.4395117014826857,29,29
3374,252.0211,0.9419,0.1808,0.015182078776940227,224.49834070796462,0.6173704369469027,40.5893,0.0143,252.0211,0.9419,0.1808,0.00275,0.9215333007103059,0.1316178484545967,5.2875082362441015,0.22807938709781408,0.9422882050954047,3.4565820746071316,29,29
3375,274.831,0.666,0.1278,0.021471471471471472,317.6001564945227,0.0,40.5893,0.0143,274.831,0.666,0.1278,0.0,1.2722675492135496,0.15048595164157988,5.085068818716152,0.2749707723694183,1.177285128522125,4.638443178207429,29,29
