n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
116,326.831,0.8637,0.1394,0.016556674771332637,267.0057388809182,37.2206,0.0143,326.831,0.8637,0.1394,1.545401250370691,0.19501207079432478,6.646793989125684,0.36291471656430635,1.4732894060578905,5.924267550850171,29,29
117,326.831,0.8637,0.152,0.016556674771332637,244.8723684210526,37.2206,0.0143,326.831,0.8637,0.152,1.4408589151117133,0.18673231735789714,6.686463427662477,0.35794304833086016,1.4304663584865798,5.685267370202572,29,29
118,326.831,0.8637,0.1658,0.016556674771332637,224.4909529553679,37.2206,0.0143,326.831,0.8637,0.1658,1.3354597927131076,0.17913308370220218,6.6803226955840405,0.3525336267312081,1.3797012487480547,5.42008143990805,29,29
119,326.831,0.8637,0.1808,0.016556674771332637,205.86615044247787,37.2206,0.0143,326.831,0.8637,0.1808,1.2382053218854372,0.17181566020040323,6.6531057542414205,0.3464236552920573,1.3345438126901337,5.182022822614616,29,29
120,326.831,0.9419,0.1278,0.015182078776940227,291.24100156494524,37.2206,0.0143,326.831,0.9419,0.1278,1.6471375451846697,0.20303313671993872,6.550751258788369,0.3634239528762567,1.5007235463814512,6.107331101720588,29,29
121,326.831,0.9419,0.1394,0.015182078776940227,267.0057388809182,37.2206,0.0143,326.831,0.9419,0.1394,1.539318293205225,0.19395612521695618,6.63236077066139,0.3582893056015702,1.4628666943829014,5.884220152412779,29,29
122,326.831,0.9419,0.152,0.015182078776940227,244.8723684210526,37.2206,0.0143,326.831,0.9419,0.152,1.4333267454753373,0.1857606172231512,6.650417372876298,0.3534064562918428,1.4182368333630986,5.6329797764777885,29,29
123,326.831,0.9419,0.1658,0.015182078776940227,224.4909529553679,37.2206,0.0143,326.831,0.9419,0.1658,1.329390603406622,0.1782357436907947,6.657955588243253,0.34963882579777356,1.3736191445151817,5.39171612417172,29,29
124,326.831,0.9419,0.1808,0.015182078776940227,205.86615044247787,37.2206,0.0143,326.831,0.9419,0.1808,1.2382057179258308,0.17217513082558278,6.639146776841021,0.3456152726503119,1.327374878368611,5.154506999567475,29,29
125,231.1044,0.666,0.1278,0.02342342342342342,291.24100156494524,37.2206,0.0156,231.1044,0.666,0.1278,1.4675913698764314,0.17339250946468204,6.023259001055634,0.23221780283288074,1.2373075724740896,4.9712968820217815,29,29
126,231.1044,0.666,0.1394,0.02342342342342342,267.0057388809182,37.2206,0.0156,231.1044,0.666,0.1394,1.3803147081001301,0.16899450701417296,6.145426447433546,0.23443664802267414,1.2123119844497376,4.809064916845019,29,29
127,231.1044,0.666,0.152,0.02342342342342342,244.8723684210526,37.2206,0.0156,231.1044,0.666,0.152,1.2969939647047584,0.1654020365173318,6.275879446945682,0.23380137427431164,1.1792938773861752,4.611923854194636,29,29
128,231.1044,0.666,0.1658,0.02342342342342342,224.4909529553679,37.2206,0.0156,231.1044,0.666,0.1658,1.2156615922176415,0.16097380736175193,6.314148478586477,0.2354002319206733,1.149177151593637,4.433593361582453,29,29
129,231.1044,0.666,0.1808,0.02342342342342342,205.86615044247787,37.2206,0.0156,231.1044,0.666,0.1808,1.1513421025032242,0.1588413659652594,6.3719813817842565,0.2341602379639299,1.1162008544819753,4.255024345655496,29,29
130,231.1044,0.7263,0.1278,0.0214787277984304,291.24100156494524,37.2206,0.0156,231.1044,0.7263,0.1278,1.4551939565337162,0.1716633352810506,5.983164863921775,0.223442521817165,1.214029160912572,4.8753829127701245,29,29
131,231.1044,0.7263,0.1394,0.0214787277984304,267.0057388809182,37.2206,0.0156,231.1044,0.7263,0.1394,1.3741688604495237,0.16826021978015254,6.131523916205308,0.22673067311289624,1.1950878176807092,4.7351330005025565,29,29
132,231.1044,0.7263,0.152,0.0214787277984304,244.8723684210526,37.2206,0.0156,231.1044,0.7263,0.152,1.2890022263375054,0.16401657587615234,6.239868926480419,0.22737252728893426,1.1630815469728215,4.542693126936592,29,29
133,231.1044,0.7263,0.1658,0.0214787277984304,224.4909529553679,37.2206,0.0156,231.1044,0.7263,0.1658,1.208408495964761,0.16066534488034726,6.320093218641795,0.22713546749082814,1.1285451580578751,4.352985036819888,29,29
134,231.1044,0.7263,0.1808,0.0214787277984304,205.86615044247787,37.2206,0.0156,231.1044,0.7263,0.1808,1.145827960508445,0.1579294443049529,6.354828899699727,0.22717626343959116,1.1023501019713455,4.1989210215943995,29,29
135,231.1044,0.792,0.1278,0.019696969696969695,291.24100156494524,37.2206,0.0156,231.1044,0.792,0.1278,1.4410536904075926,0.17070696027624505,5.956097156803543,0.2184145509448329,1.1999138478822355,4.8183608274633425,29,29
136,231.1044,0.792,0.1394,0.019696969696969695,267.0057388809182,37.2206,0.0156,231.1044,0.792,0.1394,1.3624429860399516,0.16728641891045584,6.122901606883991,0.21940429685326157,1.1747019445529256,4.650684364774849,29,29
137,231.1044,0.792,0.152,0.019696969696969695,244.8723684210526,37.2206,0.0156,231.1044,0.792,0.152,1.274896030532934,0.1633849474668153,6.218836633115622,0.22222934599404182,1.1488747219393314,4.48085578434473,29,29
138,231.1044,0.792,0.1658,0.019696969696969695,224.4909529553679,37.2206,0.0156,231.1044,0.792,0.1658,1.2058624521194676,0.1603561281877921,6.303541199964731,0.22281415904368693,1.117685153451998,4.305380471259332,29,29
139,231.1044,0.792,0.1808,0.019696969696969695,205.86615044247787,37.2206,0.0156,231.1044,0.792,0.1808,1.140799330048062,0.15729810622007306,6.33401504117022,0.2211166399856978,1.0871666515155283,4.133899677448019,29,29
140,231.1044,0.8637,0.1278,0.018061827023271967,291.24100156494524,37.2206,0.0156,231.1044,0.8637,0.1278,1.431923841470777,0.16950363359867593,5.914858385454583,0.21091659742418054,1.1815488841924866,4.741448478244285,29,29
141,231.1044,0.8637,0.1394,0.018061827023271967,267.0057388809182,37.2206,0.0156,231.1044,0.8637,0.1394,1.3575809545646782,0.1665431278298489,6.101760859027921,0.21430461824110755,1.165194930819534,4.614152961827133,29,29
142,231.1044,0.8637,0.152,0.018061827023271967,244.8723684210526,37.2206,0.0156,231.1044,0.8637,0.152,1.2717543092734258,0.161870007104813,6.177891365975636,0.21681925158534437,1.1381977913859431,4.4391815053844015,29,29
143,231.1044,0.8637,0.1658,0.018061827023271967,224.4909529553679,37.2206,0.0156,231.1044,0.8637,0.1658,1.2015187659939157,0.1594229127555554,6.282047022340954,0.21682863349108397,1.1071918966191565,4.258081631961095,29,29
144,231.1044,0.8637,0.1808,0.018061827023271967,205.86615044247787,37.2206,0.0156,231.1044,0.8637,0.1808,1.1393064422414068,0.15735486787332842,6.342871030040526,0.21576116215968438,1.0778420072665624,4.091135514405651,29,29
145,231.1044,0.9419,0.1278,0.016562267756662065,291.24100156494524,37.2206,0.0156,231.1044,0.9419,0.1278,1.4319217821596368,0.1694176115676552,5.932513734021569,0.20561061240627043,1.172553512253652,4.709293301969382,29,29
146,231.1044,0.9419,0.1394,0.016562267756662065,267.0057388809182,37.2206,0.0156,231.1044,0.9419,0.1394,1.3470671680626778,0.16511647217232328,6.0825499473475135,0.2061716375757749,1.144670996455436,4.527645940086465,29,29
147,231.1044,0.9419,0.152,0.016562267756662065,244.8723684210526,37.2206,0.0156,231.1044,0.9419,0.152,1.272124718277345,0.16222120126612508,6.197962902028714,0.20992162311740722,1.1224559796236584,4.375810920477476,29,29
148,231.1044,0.9419,0.1658,0.016562267756662065,224.4909529553679,37.2206,0.0156,231.1044,0.9419,0.1658,1.193666570607284,0.1588447664342877,6.277019513914915,0.2122355038437056,1.0931989006015068,4.196868497725574,29,29
149,231.1044,0.9419,0.1808,0.016562267756662065,205.86615044247787,37.2206,0.0156,231.1044,0.9419,0.1808,1.1299633301649974,0.1564094552458122,6.3318957574028705,0.2104678538799799,1.0608140848510734,4.020321578569508,29,29
150,252.0211,0.666,0.1278,0.02342342342342342,291.24100156494524,37.2206,0.0156,252.0211,0.666,0.1278,1.5194772369013554,0.18012612542792994,6.129265123987492,0.2577763833047049,1.3049799312541939,5.26722056389071,29,29
151,252.0211,0.666,0.1394,0.02342342342342342,267.0057388809182,37.2206,0.0156,252.0211,0.666,0.1394,1.4257038118402372,0.1750099984716798,6.264507766394726,0.25930494976146096,1.2760464218860637,5.089852787148017,29,29
152,252.0211,0.666,0.152,0.02342342342342342,244.8723684210526,37.2206,0.0156,252.0211,0.666,0.152,1.324556092491242,0.16963716963366618,6.344747001655275,0.2598649596297029,1.2400575905218418,4.877469704503004,29,29
153,252.0211,0.666,0.1658,0.02342342342342342,224.4909529553679,37.2206,0.0156,252.0211,0.666,0.1658,1.2394699977272237,0.1646092601924764,6.373084966090168,0.25925249984906923,1.2032605979451303,4.664447201733709,29,29
154,252.0211,0.666,0.1808,0.02342342342342342,205.86615044247787,37.2206,0.0156,252.0211,0.666,0.1808,1.1694247115458098,0.16159192531612848,6.420816766959753,0.2572667632672495,1.167593947565769,4.4762954327123285,29,29
155,252.0211,0.7263,0.1278,0.0214787277984304,291.24100156494524,37.2206,0.0156,252.0211,0.7263,0.1278,1.504883890616063,0.17827905527077045,6.075166566616837,0.24947124837234502,1.2845579665248996,5.185437510086081,29,29
156,252.0211,0.7263,0.1394,0.0214787277984304,267.0057388809182,37.2206,0.0156,252.0211,0.7263,0.1394,1.417311554636958,0.17384203598904407,6.2202092465635115,0.25197251141915755,1.2587747877597912,5.021779007241629,29,29
157,252.0211,0.7263,0.152,0.0214787277984304,244.8723684210526,37.2206,0.0156,252.0211,0.7263,0.152,1.3176454912525113,0.16786947569986788,6.301599761140125,0.25008846876562024,1.2228712710262415,4.804142987623621,29,29
158,252.0211,0.7263,0.1658,0.0214787277984304,224.4909529553679,37.2206,0.0156,252.0211,0.7263,0.1658,1.2386343341510415,0.16471996683323534,6.376405636800714,0.2518810763790617,1.187489582229133,4.605191589603231,29,29
159,252.0211,0.7263,0.1808,0.0214787277984304,205.86615044247787,37.2206,0.0156,252.0211,0.7263,0.1808,1.1651621749143302,0.16081975262609668,6.392397279907719,0.25019201472953767,1.1499825326166457,4.404694769146278,29,29
160,252.0211,0.792,0.1278,0.019696969696969695,291.24100156494524,37.2206,0.0156,252.0211,0.792,0.1278,1.4986636082242695,0.1765732487008096,6.047652687437773,0.24284556245474107,1.2687227347168353,5.113398422742307,29,29
161,252.0211,0.792,0.1394,0.019696969696969695,267.0057388809182,37.2206,0.0156,252.0211,0.792,0.1394,1.4076498773050732,0.17293912838684114,6.202071038782044,0.2461453812353946,1.2460748199594411,4.965963146158874,29,29
162,252.0211,0.792,0.152,0.019696969696969695,244.8723684210526,37.2206,0.0156,252.0211,0.792,0.152,1.3137015035047865,0.16731122299329465,6.2857975787602225,0.24465768139078903,1.2082328328863645,4.740717538118788,29,29
163,252.0211,0.792,0.1658,0.019696969696969695,224.4909529553679,37.2206,0.0156,252.0211,0.792,0.1658,1.2288661254849682,0.16332748748945933,6.351846769538313,0.2442231092551758,1.1716563285992894,4.537124750190664,29,29
164,252.0211,0.792,0.1808,0.019696969696969695,205.86615044247787,37.2206,0.0156,252.0211,0.792,0.1808,1.1560977957887855,0.16008796622551563,6.392257525420139,0.243706053263684,1.1363356707608852,4.3452819358055645,29,29
165,252.0211,0.8637,0.1278,0.018061827023271967,291.24100156494524,37.2206,0.0156,252.0211,0.8637,0.1278,1.4879936577366277,0.17572440664033095,6.033807237117278,0.23720420292632124,1.254134837775764,5.052905102352773,29,29
166,252.0211,0.8637,0.1394,0.018061827023271967,267.0057388809182,37.2206,0.0156,252.0211,0.8637,0.1394,1.3900607685064732,0.1707956023572558,6.171745290764863,0.2387131551052343,1.2259689831722282,4.877574495356136,29,29
167,252.0211,0.8637,0.152,0.018061827023271967,244.8723684210526,37.2206,0.0156,252.0211,0.8637,0.152,1.303341471389774,0.16647605051361597,6.272391134524251,0.23876574345551083,1.1925525064235876,4.675924931426242,29,29
168,252.0211,0.8637,0.1658,0.018061827023271967,224.4909529553679,37.2206,0.0156,252.0211,0.8637,0.1658,1.225972350532618,0.16349229173625157,6.361540367037231,0.23963803837381922,1.1603281358526856,4.4922947298162335,29,29
169,252.0211,0.8637,0.1808,0.018061827023271967,205.86615044247787,37.2206,0.0156,252.0211,0.8637,0.1808,1.1558933114900252,0.1598746066157537,6.3857623186407695,0.24087217112095516,1.127165476752029,4.305193177603661,29,29
170,252.0211,0.9419,0.1278,0.016562267756662065,291.24100156494524,37.2206,0.0156,252.0211,0.9419,0.1278,1.4838582445511552,0.17523390400053374,5.996738183165708,0.23287664219364637,1.2462413619184771,5.019920737248736,29,29
171,252.0211,0.9419,0.1394,0.016562267756662065,267.0057388809182,37.2206,0.0156,252.0211,0.9419,0.1394,1.3858423434855154,0.17026906489008992,6.149007308093009,0.2341393086794115,1.2143858059719514,4.822875306459104,29,29
172,252.0211,0.9419,0.152,0.016562267756662065,244.8723684210526,37.2206,0.0156,252.0211,0.9419,0.152,1.2983900803236983,0.1655453617404562,6.2611003077925345,0.23547134729154062,1.1844296171747852,4.637904396794429,29,29
173,252.0211,0.9419,0.1658,0.016562267756662065,224.4909529553679,37.2206,0.0156,252.0211,0.9419,0.1658,1.2192382461313045,0.16244274502508713,6.3185970600663195,0.23407975036096354,1.1465046721366847,4.432249368377421,29,29
174,252.0211,0.9419,0.1808,0.016562267756662065,205.86615044247787,37.2206,0.0156,252.0211,0.9419,0.1808,1.1494839048176217,0.15916341189044364,6.365741719223587,0.23248353604537142,1.110494477951385,4.2368110092588225,29,29
175,274.831,0.666,0.1278,0.02342342342342342,291.24100156494524,37.2206,0.0156,274.831,0.666,0.1278,1.5657171125725142,0.18651129740657943,6.257541637176217,0.28526214985651144,1.3690642935959814,5.5342416719135334,29,29
176,274.831,0.666,0.1394,0.02342342342342342,267.0057388809182,37.2206,0.0156,274.831,0.666,0.1394,1.465787057707977,0.18025425487561156,6.36118509095869,0.2850629501669466,1.3373334422557064,5.343832616715989,29,29
177,274.831,0.666,0.152,0.02342342342342342,244.8723684210526,37.2206,0.0156,274.831,0.666,0.152,1.357956320821372,0.17416432834563653,6.428941288861067,0.2840593460108712,1.2955882742474916,5.1142662269108685,29,29
178,274.831,0.666,0.1658,0.02342342342342342,224.4909529553679,37.2206,0.0156,274.831,0.666,0.1658,1.2639988852419104,0.168602530575962,6.455730825774344,0.2807904605712607,1.2494387088595675,4.8692705089016695,29,29
179,274.831,0.666,0.1808,0.02342342342342342,205.86615044247787,37.2206,0.0156,274.831,0.666,0.1808,1.1869899349439612,0.16384608687859942,6.449580356137597,0.27885424323583274,1.2078661807545186,4.64907965790051,29,29
180,274.831,0.7263,0.1278,0.0214787277984304,291.24100156494524,37.2206,0.0156,274.831,0.7263,0.1278,1.5624846400857824,0.18562686977887258,6.245361593696957,0.2775117441723374,1.3568055469172466,5.489709348829627,29,29
181,274.831,0.7263,0.1394,0.0214787277984304,267.0057388809182,37.2206,0.0156,274.831,0.7263,0.1394,1.4526102694261271,0.1793686568108213,6.338184338921512,0.27793966795746006,1.3206401805768868,5.278094013281726,29,29
182,274.831,0.7263,0.152,0.0214787277984304,244.8723684210526,37.2206,0.0156,274.831,0.7263,0.152,1.3492417791284979,0.17306994529245304,6.401538467498297,0.27648558973474124,1.2802702418416947,5.048115851416257,29,29
183,274.831,0.7263,0.1658,0.0214787277984304,224.4909529553679,37.2206,0.0156,274.831,0.7263,0.1658,1.258512389544715,0.16785780395090324,6.438344427622946,0.27413550625598204,1.2368978073991037,4.815429695118938,29,29
184,274.831,0.7263,0.1808,0.0214787277984304,205.86615044247787,37.2206,0.0156,274.831,0.7263,0.1808,1.183386830081993,0.16374372687304203,6.446371217760485,0.27254788743375646,1.1935876016419635,4.590922717301276,29,29
185,274.831,0.792,0.1278,0.019696969696969695,291.24100156494524,37.2206,0.0156,274.831,0.792,0.1278,1.5488620086444331,0.1841184896669959,6.185363811677423,0.27033192723149263,1.3409070004541686,5.424460085235089,29,29
186,274.831,0.792,0.1394,0.019696969696969695,267.0057388809182,37.2206,0.0156,274.831,0.792,0.1394,1.4456608469908243,0.17777623135189527,6.306623690467523,0.2710993287526998,1.3056413664933173,5.213751803414563,29,29
187,274.831,0.792,0.152,0.019696969696969695,244.8723684210526,37.2206,0.0156,274.831,0.792,0.152,1.3422110024091987,0.17224429758834892,6.3822502759080635,0.2699905431004761,1.2649927093976527,4.983551090918244,29,29
188,274.831,0.792,0.1658,0.019696969696969695,224.4909529553679,37.2206,0.0156,274.831,0.792,0.1658,1.2539476841582582,0.166654412941374,6.4217392490299074,0.26755607184330316,1.2222372674016768,4.7519197657999745,29,29
189,274.831,0.792,0.1808,0.019696969696969695,205.86615044247787,37.2206,0.0156,274.831,0.792,0.1808,1.1771864064233124,0.16262695696612456,6.42464455175015,0.2652915674444903,1.183672754540827,4.54626008597662,29,29
190,274.831,0.8637,0.1278,0.018061827023271967,291.24100156494524,37.2206,0.0156,274.831,0.8637,0.1278,1.5354177803108782,0.1826267946017162,6.160766810223617,0.26319967689621443,1.3236856383284321,5.352375566142189,29,29
191,274.831,0.8637,0.1394,0.018061827023271967,267.0057388809182,37.2206,0.0156,274.831,0.8637,0.1394,1.4366565390722026,0.17718854726213595,6.277614676369537,0.2657554349609354,1.2913270724013837,5.155329073632079,29,29
192,274.831,0.8637,0.152,0.018061827023271967,244.8723684210526,37.2206,0.0156,274.831,0.8637,0.152,1.3339588979090609,0.17108192231592842,6.349897054690306,0.2637378955050763,1.2515814085540073,4.926892236733112,29,29
193,274.831,0.8637,0.1658,0.018061827023271967,224.4909529553679,37.2206,0.0156,274.831,0.8637,0.1658,1.2473949756524647,0.16614411562106035,6.403812498148724,0.2615595514266984,1.2081810523208232,4.694261078970759,29,29
194,274.831,0.8637,0.1808,0.018061827023271967,205.86615044247787,37.2206,0.0156,274.831,0.8637,0.1808,1.174083403152087,0.16219296716165474,6.411365079080018,0.26104330968539763,1.17244229246154,4.499844269843208,29,29
195,274.831,0.9419,0.1278,0.016562267756662065,291.24100156494524,37.2206,0.0156,274.831,0.9419,0.1278,1.531804763470075,0.18155008693844146,6.107798921242038,0.25600713580080325,1.3077796984544598,5.288201238892174,29,29
196,274.831,0.9419,0.1394,0.016562267756662065,267.0057388809182,37.2206,0.0156,274.831,0.9419,0.1394,1.4280919367772416,0.1757592116697906,6.25421748594997,0.25942853955908063,1.278868840697988,5.10579251480924,29,29
197,274.831,0.9419,0.152,0.016562267756662065,244.8723684210526,37.2206,0.0156,274.831,0.9419,0.152,1.3264092314074984,0.16975536859235427,6.332573626783626,0.2582361228640836,1.2368424362585115,4.865766461086466,29,29
198,274.831,0.9419,0.1658,0.016562267756662065,224.4909529553679,37.2206,0.0156,274.831,0.9419,0.1658,1.2441928439981031,0.1654406703544009,6.393657370182747,0.25863399689762634,1.2010180373490782,4.664678775525761,29,29
199,274.831,0.9419,0.1808,0.016562267756662065,205.86615044247787,37.2206,0.0156,274.831,0.9419,0.1808,1.170999942721348,0.16170121941915552,6.398787923624522,0.25501093668453567,1.1615178083292597,4.455143050660661,29,29
200,299.7053,0.666,0.1278,0.02342342342342342,291.24100156494524,37.2206,0.0156,299.7053,0.666,0.1278,1.6059584815800183,0.1932092595282507,6.370293386266386,0.3096331603853314,1.4267144036387729,5.786301890255411,29,29
201,299.7053,0.666,0.1394,0.02342342342342342,267.0057388809182,37.2206,0.0156,299.7053,0.666,0.1394,1.5026553856595433,0.1861024284109713,6.478294191859893,0.3090440444510157,1.3899739664180837,5.571735050913375,29,29
202,299.7053,0.666,0.152,0.02342342342342342,244.8723684210526,37.2206,0.0156,299.7053,0.666,0.152,1.388209665114099,0.17881135000844425,6.51822412797537,0.30618053178432403,1.3458066413272611,5.328821637505863,29,29
203,299.7053,0.666,0.1658,0.02342342342342342,224.4909529553679,37.2206,0.0156,299.7053,0.666,0.1658,1.2888191367303767,0.17223364783348202,6.539716168030075,0.3031310058849809,1.297517925647751,5.071651685127848,29,29
